account_id,reporting_month,product_type,state,risk_band,status,days_past_due,ead,original_pd,stressed_pd,pd_uplift,lifetime_pd,lgd,ifrs9_stage,stage_trigger,ecl_provision,coverage_ratio
AUS-001999,2026-08-31,credit_card,VIC,A,CURRENT,0,1174.82,0.026946,0.038162,1.416239887181771,0.08084761745789726,0.62,Stage 1,performing,27.7967581208,0.02366044
AUS-002180,2026-08-31,credit_card,WA,A,CURRENT,0,1490.21,0.021198,0.030022,1.4162656854420228,0.05194551454496055,0.62,Stage 1,performing,27.738232464400003,0.01861364
AUS-000162,2026-08-31,credit_card,NSW,A,CURRENT,0,1847.05,0.017071,0.024177,1.4162614961045048,0.024177000000000004,0.62,Stage 1,performing,27.686799266999998,0.01498974
AUS-000883,2026-08-31,credit_card,SA,A,CURRENT,0,1233.62,0.025492,0.036103,1.4162482347403107,0.07374519007667646,0.62,Stage 1,performing,27.6131773732,0.022383860000000002
AUS-001403,2026-08-31,credit_card,NSW,B,CURRENT,0,1015.04,0.03096,0.043847,1.4162467700258397,0.07891392077354786,0.62,Stage 1,performing,27.594004505599994,0.027185139999999997
AUS-002412,2026-08-31,credit_card,VIC,A,CURRENT,0,1851.13,0.016938,0.023988,1.4162238753099536,0.053165434705909176,0.62,Stage 1,performing,27.531041992800002,0.01487256
AUS-001454,2026-08-31,credit_card,VIC,A,CURRENT,0,1608.18,0.019471,0.027576,1.416260079091983,0.05878837463257991,0.62,Stage 1,performing,27.495246441600003,0.01709712
AUS-001525,2026-08-31,auto_loan,WA,A,CURRENT,0,1894.26,0.02697,0.038196,1.4162402669632925,0.03819600000000001,0.38,Stage 1,performing,27.4941988848,0.01451448
AUS-000623,2026-08-31,credit_card,VIC,A,CURRENT,0,1763.63,0.017738,0.025121,1.4162250535573346,0.05763676214794633,0.62,Stage 1,performing,27.468572522600002,0.01557502
AUS-000042,2026-08-31,credit_card,QLD,B,CURRENT,0,629.33,0.049585,0.070225,1.4162549158011495,0.07022499999999998,0.62,Stage 1,performing,27.400713534999998,0.043539499999999995
AUS-002851,2026-08-31,personal_loan,NSW,A,CURRENT,0,1656.3,0.018745,0.026548,1.4162710056014935,0.026548000000000016,0.62,Stage 1,performing,27.262300488,0.01645976
AUS-002854,2026-08-31,personal_loan,NSW,A,CURRENT,0,1268.01,0.024413,0.034575,1.416253635358211,0.04303032453603817,0.62,Stage 1,performing,27.181696365,0.0214365
AUS-001948,2026-08-31,credit_card,NSW,B,CURRENT,0,687.37,0.045024,0.063765,1.416244669509595,0.06376499999999996,0.62,Stage 1,performing,27.174691791,0.0395343
AUS-000978,2026-08-31,personal_loan,VIC,A,CURRENT,0,1891.5,0.016312,0.023102,1.4162579695929378,0.023101999999999956,0.62,Stage 1,performing,27.09240846,0.014323240000000001
AUS-001611,2026-08-31,personal_loan,SA,C,CURRENT,0,310.89,0.099027,0.140247,1.4162501136053804,0.140247,0.62,Stage 1,performing,27.0328616946,0.08695314000000001
AUS-000003,2026-08-31,credit_card,SA,B,CURRENT,0,602.82,0.050679,0.071774,1.4162473608397956,0.18520612655468072,0.62,Stage 1,performing,26.825417661600007,0.044499880000000006
AUS-000282,2026-08-31,personal_loan,VIC,A,CURRENT,0,1749.57,0.017354,0.024578,1.4162729053820444,0.0286151979774113,0.62,Stage 1,performing,26.6605775052,0.01523836
AUS-000712,2026-08-31,auto_loan,QLD,B,CURRENT,0,1410.94,0.034927,0.049465,1.416239585421021,0.04946499999999998,0.38,Stage 1,performing,26.521015898,0.0187967
AUS-001966,2026-08-31,personal_loan,WA,C,CURRENT,0,294.62,0.102305,0.144889,1.416245540296173,0.14488900000000005,0.62,Stage 1,performing,26.4660622516,0.08983118
AUS-001306,2026-08-31,credit_card,NSW,B,CURRENT,0,997.59,0.030124,0.042663,1.4162461824458903,0.05304126316887181,0.62,Stage 1,performing,26.387312945399998,0.02645106
AUS-002508,2026-08-31,credit_card,QLD,B,CURRENT,0,812.95,0.036583,0.051811,1.4162589180767025,0.05181100000000005,0.62,Stage 1,performing,26.114246519000005,0.03212282
AUS-002910,2026-08-31,auto_loan,NSW,B,CURRENT,0,1515.3,0.031945,0.045242,1.4162466739708874,0.045242000000000004,0.38,Stage 1,performing,26.050976988,0.01719196
AUS-001789,2026-08-31,credit_card,QLD,A,CURRENT,0,1648.74,0.017873,0.025313,1.4162703519274884,0.07403297534633935,0.62,Stage 1,performing,25.8754244844,0.01569406
AUS-002099,2026-08-31,personal_loan,NSW,A,CURRENT,0,1074.48,0.027414,0.038825,1.4162471729773107,0.038825,0.62,Stage 1,performing,25.864345319999998,0.0240715
AUS-001375,2026-08-31,credit_card,VIC,A,CURRENT,0,1687.38,0.017408,0.024654,1.4162454044117647,0.024653999999999954,0.62,Stage 1,performing,25.7924132424,0.015285479999999999
AUS-000953,2026-08-31,personal_loan,VIC,A,CURRENT,0,1288.15,0.022779,0.032261,1.4162605908951227,0.03753572672818384,0.62,Stage 1,performing,25.765344433000003,0.02000182
AUS-001679,2026-08-31,credit_card,VIC,A,CURRENT,0,1002.84,0.028891,0.040917,1.4162541968086948,0.04091699999999998,0.62,Stage 1,performing,25.440586653600004,0.025368540000000002
AUS-001486,2026-08-31,personal_loan,QLD,A,CURRENT,0,1876.39,0.015428,0.02185,1.416256157635468,0.053733101675511485,0.62,Stage 1,performing,25.41945533,0.013547
AUS-001669,2026-08-31,personal_loan,NSW,C,CURRENT,0,376.76,0.076391,0.108189,1.4162532235472765,0.10818899999999998,0.62,Stage 1,performing,25.2719983368,0.06707718
AUS-000430,2026-08-31,credit_card,VIC,A,CURRENT,0,1238.26,0.023194,0.032849,1.4162714495128053,0.043557101463363335,0.62,Stage 1,performing,25.218873698800003,0.020366380000000003
AUS-001815,2026-08-31,credit_card,NSW,B,CURRENT,0,881.45,0.032475,0.045993,1.4162586605080834,0.08629256420789311,0.62,Stage 1,performing,25.135128507,0.028515659999999998
AUS-002962,2026-08-31,credit_card,NSW,C,CURRENT,0,375.38,0.07624,0.107975,1.4162513116474291,0.10797500000000004,0.62,Stage 1,performing,25.12962641,0.0669445
AUS-002348,2026-08-31,credit_card,WA,B,CURRENT,0,794.9,0.035994,0.050977,1.4162638217480692,0.09935534547100011,0.62,Stage 1,performing,25.123402726,0.03160574
AUS-000272,2026-08-31,personal_loan,WA,A,CURRENT,0,1374.61,0.020767,0.029411,1.4162372995618047,0.029410999999999965,0.62,Stage 1,performing,25.065765920199997,0.01823482
AUS-002215,2026-08-31,credit_card,NSW,B,CURRENT,0,709.39,0.040101,0.056793,1.416248971347348,0.07047993511579509,0.62,Stage 1,performing,24.9787994874,0.03521166
AUS-000150,2026-08-31,personal_loan,NSW,A,CURRENT,0,1252.04,0.022709,0.032162,1.4162666784094413,0.032162000000000024,0.62,Stage 1,performing,24.9662284976,0.01994044
AUS-002141,2026-08-31,credit_card,NSW,B,CURRENT,0,838.77,0.033894,0.048002,1.4162388623355167,0.05577526006434519,0.62,Stage 1,performing,24.9628352748,0.02976124
AUS-000784,2026-08-31,auto_loan,NSW,B,CURRENT,0,1496.87,0.030974,0.043867,1.4162523406728225,0.04386699999999999,0.38,Stage 1,performing,24.952014590199997,0.01666946
AUS-002478,2026-08-31,personal_loan,NSW,B,CURRENT,0,863.29,0.032889,0.046579,1.4162485937547509,0.04657900000000004,0.62,Stage 1,performing,24.9309346442,0.028878980000000002
AUS-002092,2026-08-31,credit_card,QLD,A,CURRENT,0,1736.8,0.016317,0.023109,1.416252987681559,0.056775069192369854,0.62,Stage 1,performing,24.884140944000002,0.014327580000000001
AUS-002359,2026-08-31,credit_card,VIC,A,CURRENT,0,1656.22,0.017106,0.024226,1.4162282240149655,0.07093152098901512,0.62,Stage 1,performing,24.8766231464,0.01502012
AUS-002504,2026-08-31,credit_card,VIC,A,CURRENT,0,1876.91,0.015086,0.021366,1.41627999469707,0.06104983652472551,0.62,Stage 1,performing,24.8632766172,0.013246919999999999
AUS-000327,2026-08-31,credit_card,VIC,A,CURRENT,0,1690.5,0.016748,0.023719,1.4162288034392168,0.054471507415622455,0.62,Stage 1,performing,24.86012109,0.01470578
AUS-002274,2026-08-31,credit_card,VIC,A,CURRENT,0,1173.01,0.024123,0.034164,1.416241760975003,0.09379538652002561,0.62,Stage 1,performing,24.846322456800003,0.02118168
AUS-001767,2026-08-31,credit_card,NSW,B,CURRENT,0,892.97,0.031372,0.044431,1.416262909600918,0.04804323782822373,0.62,Stage 1,performing,24.598841043399997,0.027547219999999994
AUS-001593,2026-08-31,credit_card,QLD,B,CURRENT,0,532.16,0.052376,0.074178,1.4162593554299678,0.08599463280572517,0.62,Stage 1,performing,24.474229977599997,0.045990359999999994
AUS-002667,2026-08-31,credit_card,VIC,B,CURRENT,0,815.7,0.034003,0.048157,1.416257389053907,0.05595461442259142,0.62,Stage 1,performing,24.354632238,0.02985734
AUS-000348,2026-08-31,personal_loan,VIC,B,CURRENT,0,582.33,0.047584,0.067391,1.4162533624747815,0.06739099999999998,0.62,Stage 1,performing,24.331156638600003,0.04178242
AUS-001392,2026-08-31,credit_card,QLD,B,CURRENT,0,557.77,0.049674,0.070351,1.416253975923018,0.07598520791273611,0.62,Stage 1,performing,24.328599907399997,0.043617619999999996
AUS-000295,2026-08-31,credit_card,VIC,A,CURRENT,0,1221.08,0.022687,0.03213,1.4162295587781548,0.047805775214214474,0.62,Stage 1,performing,24.324646247999997,0.0199206
AUS-002822,2026-08-31,auto_loan,WA,A,CURRENT,0,2618.07,0.017222,0.024391,1.416269887353385,0.02439100000000005,0.38,Stage 1,performing,24.265791240600002,0.00926858
AUS-001007,2026-08-31,credit_card,VIC,C,CURRENT,0,378.55,0.072761,0.103048,1.4162532125726692,0.10304800000000003,0.62,Stage 1,performing,24.185468648,0.06388976
AUS-001890,2026-08-31,personal_loan,SA,A,CURRENT,0,1551.57,0.017749,0.025137,1.4162488027494506,0.025136999999999965,0.62,Stage 1,performing,24.1811253558,0.01558494
AUS-000810,2026-08-31,credit_card,VIC,A,CURRENT,0,977.94,0.028112,0.039814,1.416263517359135,0.10267937151320328,0.62,Stage 1,performing,24.140135959200002,0.02468468
AUS-001852,2026-08-31,credit_card,SA,C,CURRENT,0,306.72,0.089592,0.126885,1.416253683364586,0.12688500000000003,0.62,Stage 1,performing,24.129263664,0.0786687
AUS-001654,2026-08-31,personal_loan,WA,A,CURRENT,0,1472.35,0.018555,0.026279,1.4162759364052817,0.026279000000000052,0.62,Stage 1,performing,23.988969102999995,0.01629298
AUS-000440,2026-08-31,auto_loan,VIC,A,CURRENT,0,2780.54,0.016022,0.022691,1.4162401697665707,0.022691000000000017,0.38,Stage 1,performing,23.975428593199997,0.00862258
AUS-001222,2026-08-31,personal_loan,VIC,B,CURRENT,0,878.15,0.031017,0.043928,1.4162556017667731,0.04392799999999997,0.62,Stage 1,performing,23.916731384,0.02723536
AUS-002218,2026-08-31,credit_card,VIC,A,CURRENT,0,1504.92,0.017843,0.02527,1.4162416633974106,0.025270000000000015,0.62,Stage 1,performing,23.578183608000003,0.0156674
AUS-000774,2026-08-31,credit_card,NSW,A,CURRENT,0,1762.46,0.015199,0.021526,1.4162773866701757,0.04778306143672051,0.62,Stage 1,performing,23.522002655199998,0.013346119999999998
AUS-001986,2026-08-31,credit_card,NT,A,CURRENT,0,1620.84,0.016338,0.023139,1.41626882115314,0.03826677744327589,0.62,Stage 1,performing,23.252862391199997,0.014346179999999998
AUS-001025,2026-08-31,auto_loan,VIC,A,CURRENT,0,2238.33,0.019263,0.027281,1.4162383844676323,0.027281,0.38,Stage 1,performing,23.2042746774,0.01036678
AUS-001445,2026-08-31,personal_loan,VIC,B,CURRENT,0,456.06,0.057672,0.081678,1.4162505201831044,0.08167800000000003,0.62,Stage 1,performing,23.0950425816,0.05064036
AUS-002757,2026-08-31,credit_card,VIC,A,CURRENT,0,1420.56,0.018503,0.026205,1.4162568232178567,0.06629902467218929,0.62,Stage 1,performing,23.079980375999998,0.0162471
AUS-001910,2026-08-31,credit_card,WA,B,CURRENT,0,447.0,0.058648,0.08306,1.41624607829764,0.09621650704856943,0.62,Stage 1,performing,23.0192484,0.0514972
AUS-000362,2026-08-31,personal_loan,VIC,A,CURRENT,0,1516.95,0.017281,0.024474,1.4162374862565823,0.026486258264635687,0.62,Stage 1,performing,23.018017265999998,0.015173879999999997
AUS-002263,2026-08-31,auto_loan,WA,A,CURRENT,0,2225.19,0.019177,0.027159,1.4162277728528967,0.027159000000000044,0.38,Stage 1,performing,22.9648953798,0.01032042
AUS-000813,2026-08-31,credit_card,QLD,A,CURRENT,0,1665.95,0.015621,0.022123,1.4162345560463478,0.05086088063187755,0.62,Stage 1,performing,22.850603347000003,0.013716260000000001
AUS-001429,2026-08-31,auto_loan,NSW,A,CURRENT,0,2524.54,0.016781,0.023766,1.416244562302604,0.023765999999999954,0.38,Stage 1,performing,22.7993227032,0.00903108
AUS-000731,2026-08-31,personal_loan,TAS,B,CURRENT,0,658.54,0.039348,0.055727,1.4162600386296635,0.05572699999999997,0.62,Stage 1,performing,22.753044319599997,0.034550739999999996
AUS-001439,2026-08-31,credit_card,NSW,A,CURRENT,0,1103.73,0.023402,0.033143,1.4162464746602854,0.05727737474434991,0.62,Stage 1,performing,22.6801725018,0.02054866
AUS-001188,2026-08-31,credit_card,QLD,A,CURRENT,0,1288.08,0.019988,0.028308,1.41624974984991,0.05807142257704023,0.62,Stage 1,performing,22.6070405568,0.01755096
AUS-000019,2026-08-31,credit_card,VIC,A,CURRENT,0,1405.34,0.01832,0.025946,1.4162663755458516,0.030204406425085928,0.62,Stage 1,performing,22.6070300168,0.01608652
AUS-002442,2026-08-31,personal_loan,ACT,A,CURRENT,0,1152.07,0.022151,0.031371,1.4162340300663627,0.03137100000000004,0.62,Stage 1,performing,22.4077845414,0.019450020000000002
AUS-002801,2026-08-31,credit_card,NSW,A,CURRENT,0,1135.58,0.022448,0.031792,1.4162508909479687,0.0421631181790465,0.62,Stage 1,performing,22.383462803199997,0.01971104
AUS-001911,2026-08-31,personal_loan,NSW,A,CURRENT,0,1675.31,0.015173,0.021489,1.416265735187504,0.02148899999999998,0.62,Stage 1,performing,22.3204566858,0.01332318
AUS-002368,2026-08-31,personal_loan,QLD,B,CURRENT,0,605.31,0.041981,0.059456,1.4162597365474858,0.05945599999999995,0.62,Stage 1,performing,22.3133730432,0.03686272
AUS-001699,2026-08-31,credit_card,SA,B,CURRENT,0,779.45,0.032402,0.045889,1.41623973828776,0.08967219967899986,0.62,Stage 1,performing,22.176272251,0.02845118
AUS-002655,2026-08-31,auto_loan,NSW,C,CURRENT,0,449.01,0.091166,0.129114,1.4162516727727443,0.12911399999999995,0.38,Stage 1,performing,22.0299213132,0.04906332
AUS-000163,2026-08-31,personal_loan,VIC,A,CURRENT,0,1103.73,0.022607,0.032017,1.4162427566682885,0.03201699999999996,0.62,Stage 1,performing,21.909636514199995,0.019850539999999996
AUS-001263,2026-08-31,personal_loan,VIC,A,CURRENT,0,906.46,0.027415,0.038826,1.4162319897866131,0.03882600000000003,0.62,Stage 1,performing,21.8204138952,0.024072120000000002
AUS-001451,2026-08-31,credit_card,NSW,A,CURRENT,0,1206.09,0.020561,0.02912,1.4162735275521618,0.05739202560000012,0.62,Stage 1,performing,21.775231295999998,0.018054399999999998
AUS-001066,2026-08-31,credit_card,SA,A,CURRENT,0,1499.75,0.016469,0.023324,1.4162365656688323,0.05543812277595883,0.62,Stage 1,performing,21.68770478,0.01446088
AUS-001080,2026-08-31,personal_loan,NSW,B,CURRENT,0,796.89,0.030899,0.043761,1.4162594258713874,0.04376100000000005,0.62,Stage 1,performing,21.621076039800002,0.027131820000000004
AUS-002472,2026-08-31,credit_card,NSW,B,CURRENT,0,500.47,0.049137,0.06959,1.4162443779636527,0.06959000000000004,0.62,Stage 1,performing,21.593178526,0.0431458
AUS-000511,2026-08-31,personal_loan,NSW,B,CURRENT,0,724.23,0.033764,0.047818,1.416242151403862,0.04781800000000003,0.62,Stage 1,performing,21.4713626868,0.02964716
AUS-000466,2026-08-31,auto_loan,NSW,A,CURRENT,0,1993.39,0.019922,0.028215,1.4162734665194259,0.02821499999999999,0.38,Stage 1,performing,21.372529563000004,0.0107217
AUS-002830,2026-08-31,auto_loan,WA,B,CURRENT,0,891.99,0.044361,0.062826,1.4162439981064452,0.06282600000000005,0.38,Stage 1,performing,21.295262221200005,0.023873880000000007
AUS-002410,2026-08-31,credit_card,NSW,A,CURRENT,0,1260.0,0.019241,0.02725,1.4162465568317655,0.03838383365187081,0.62,Stage 1,performing,21.2877,0.016895
AUS-001018,2026-08-31,credit_card,QLD,A,CURRENT,0,1597.42,0.015066,0.021337,1.416235231647418,0.05589176659511175,0.62,Stage 1,performing,21.132173334799997,0.013228939999999998
AUS-002269,2026-08-31,auto_loan,WA,B,CURRENT,0,822.81,0.047714,0.067575,1.4162509955149432,0.06757499999999994,0.38,Stage 1,performing,21.128526585,0.0256785
AUS-001812,2026-08-31,personal_loan,NSW,A,CURRENT,0,1555.91,0.015407,0.02182,1.4162393717141557,0.02181999999999995,0.62,Stage 1,performing,21.048972844,0.0135284
AUS-002381,2026-08-31,credit_card,QLD,A,CURRENT,0,1085.3,0.021966,0.031109,1.4162341800965128,0.04378370743513982,0.62,Stage 1,performing,20.932810574,0.019287580000000002
AUS-001414,2026-08-31,credit_card,VIC,A,CURRENT,0,995.55,0.023691,0.033552,1.4162340129162974,0.06065044339761527,0.62,Stage 1,performing,20.709670032,0.02080224
AUS-000074,2026-08-31,personal_loan,QLD,A,CURRENT,0,1527.31,0.015434,0.021858,1.4162239212129064,0.021858000000000044,0.62,Stage 1,performing,20.698044027599998,0.01355196
AUS-001786,2026-08-31,credit_card,NSW,A,CURRENT,0,1197.99,0.019585,0.027737,1.4162369160071482,0.03455019660694425,0.62,Stage 1,performing,20.601762150600003,0.01719694
AUS-002167,2026-08-31,credit_card,QLD,A,CURRENT,0,1244.91,0.018787,0.026607,1.4162452759887154,0.0630929030891616,0.62,Stage 1,performing,20.5364586294,0.016496339999999998
AUS-002812,2026-08-31,credit_card,QLD,A,CURRENT,0,1250.08,0.01864,0.026399,1.4162553648068668,0.03073057551323155,0.62,Stage 1,performing,20.4605343904,0.01636738
AUS-000753,2026-08-31,personal_loan,NSW,A,CURRENT,0,915.44,0.025022,0.035437,1.4162337143313886,0.03543700000000005,0.62,Stage 1,performing,20.1130773136,0.02197094
AUS-000132,2026-08-31,credit_card,ACT,A,CURRENT,0,1282.23,0.01777,0.025167,1.4162633652222845,0.04362571709488006,0.62,Stage 1,performing,20.0073270942,0.01560354
AUS-002035,2026-08-31,personal_loan,WA,B,CURRENT,0,672.29,0.033724,0.047762,1.4162614162021114,0.04776199999999997,0.62,Stage 1,performing,19.9081472876,0.02961244
AUS-002976,2026-08-31,credit_card,QLD,A,CURRENT,0,1378.73,0.016293,0.023075,1.4162523783219787,0.026868731449428807,0.62,Stage 1,performing,19.724800744999996,0.014306499999999996
AUS-002461,2026-08-31,credit_card,NSW,A,CURRENT,0,979.57,0.022837,0.032343,1.4162543241231333,0.05591189757117665,0.62,Stage 1,performing,19.642984156199997,0.020052659999999996
AUS-000264,2026-08-31,personal_loan,NSW,A,CURRENT,0,907.11,0.024637,0.034892,1.4162438608596826,0.034892000000000034,0.62,Stage 1,performing,19.6235469144,0.02163304
AUS-002338,2026-08-31,personal_loan,QLD,B,CURRENT,0,678.12,0.032842,0.046512,1.4162353084465011,0.046512,0.62,Stage 1,performing,19.555244812799998,0.028837439999999995
AUS-002057,2026-08-31,credit_card,NSW,C,CURRENT,0,224.18,0.099247,0.140559,1.4162543955988594,0.140559,0.62,Stage 1,performing,19.536520304399996,0.08714657999999997
AUS-001185,2026-08-31,personal_loan,NSW,A,CURRENT,0,1342.28,0.016549,0.023438,1.4162789292404374,0.02343799999999996,0.62,Stage 1,performing,19.5054223568,0.01453156
AUS-001208,2026-08-31,auto_loan,NSW,A,CURRENT,0,1395.07,0.025764,0.036488,1.4162397143300731,0.036487999999999965,0.38,Stage 1,performing,19.3432593808,0.01386544
AUS-000480,2026-08-31,personal_loan,QLD,A,CURRENT,0,1271.64,0.017306,0.02451,1.4162718132439618,0.024510000000000032,0.62,Stage 1,performing,19.324095768000003,0.015196200000000002
AUS-001135,2026-08-31,credit_card,WA,A,CURRENT,0,1213.77,0.017906,0.025359,1.4162291969172345,0.03779631636245717,0.62,Stage 1,performing,19.0835959266,0.01572258
AUS-000928,2026-08-31,credit_card,VIC,A,CURRENT,0,1372.9,0.015802,0.02238,1.4162764207062397,0.06388459249092837,0.62,Stage 1,performing,19.04981124,0.0138756
AUS-001388,2026-08-31,personal_loan,VIC,A,CURRENT,0,1377.44,0.015643,0.022154,1.4162245093652113,0.022154000000000007,0.62,Stage 1,performing,18.9197995712,0.013735479999999998
AUS-002425,2026-08-31,credit_card,WA,A,CURRENT,0,1368.28,0.015713,0.022254,1.4162795137784,0.036814180966635024,0.62,Stage 1,performing,18.8788159344,0.013797479999999999
AUS-001981,2026-08-31,credit_card,VIC,A,CURRENT,0,1376.42,0.015612,0.02211,1.4162182936202923,0.0596327106696779,0.62,Stage 1,performing,18.868240644,0.013708199999999999
AUS-001782,2026-08-31,auto_loan,VIC,A,CURRENT,0,1790.68,0.019507,0.027627,1.4162608294458399,0.027626999999999957,0.38,Stage 1,performing,18.7990242168,0.010498259999999999
AUS-000168,2026-08-31,credit_card,VIC,A,CURRENT,0,1337.88,0.015925,0.022554,1.4162637362637363,0.057228745929177816,0.62,Stage 1,performing,18.708218222400003,0.013983480000000001
AUS-001143,2026-08-31,credit_card,SA,A,CURRENT,0,1374.09,0.015505,0.021959,1.4162528216704289,0.05224468022525797,0.62,Stage 1,performing,18.707658232199996,0.013614579999999998
AUS-002037,2026-08-31,credit_card,NT,A,CURRENT,0,1317.51,0.016136,0.022853,1.4162741695587504,0.030354013901623733,0.62,Stage 1,performing,18.667614738599998,0.014168859999999998
AUS-002773,2026-08-31,credit_card,QLD,A,CURRENT,0,1328.33,0.015936,0.022569,1.4162274096385543,0.03182175244388874,0.62,Stage 1,performing,18.5870294574,0.013992780000000002
AUS-002690,2026-08-31,auto_loan,WA,A,CURRENT,0,2194.62,0.015591,0.022081,1.416265794368546,0.022081000000000017,0.38,Stage 1,performing,18.4145736036,0.00839078
AUS-001656,2026-08-31,personal_loan,VIC,B,CURRENT,0,391.18,0.053297,0.075482,1.4162523218942904,0.07548200000000005,0.62,Stage 1,performing,18.306770231199998,0.046798839999999994
AUS-001041,2026-08-31,personal_loan,QLD,C,CURRENT,0,288.61,0.072231,0.102297,1.4162478714125513,0.10229699999999997,0.62,Stage 1,performing,18.304841045400003,0.06342414
AUS-001321,2026-08-31,auto_loan,VIC,A,CURRENT,0,1360.77,0.024928,0.035304,1.4162387676508346,0.035304,0.38,Stage 1,performing,18.2554371504,0.013415519999999998
AUS-001518,2026-08-31,credit_card,VIC,A,CURRENT,0,1160.76,0.017905,0.025358,1.4162524434515498,0.05007297183600001,0.62,Stage 1,performing,18.2494222896,0.01572196
AUS-001476,2026-08-31,auto_loan,VIC,B,CURRENT,0,987.57,0.034314,0.048597,1.4162440986186398,0.048597,0.38,Stage 1,performing,18.237316930200002,0.01846686
AUS-002337,2026-08-31,credit_card,VIC,A,CURRENT,0,1215.04,0.017082,0.024192,1.41622760800843,0.047798747135999964,0.62,Stage 1,performing,18.2244335616,0.014999040000000002
AUS-000706,2026-08-31,auto_loan,NSW,C,CURRENT,0,436.99,0.077455,0.109696,1.416254599444839,0.10969600000000002,0.38,Stage 1,performing,18.215700915200003,0.04168448
AUS-002818,2026-08-31,auto_loan,NSW,A,CURRENT,0,1178.53,0.028487,0.040345,1.4162600484431496,0.040344999999999964,0.38,Stage 1,performing,18.068161283,0.015331099999999999
AUS-002704,2026-08-31,credit_card,VIC,B,CURRENT,0,446.02,0.04593,0.065048,1.416242107554975,0.065048,0.62,Stage 1,performing,17.9878795552,0.04032976
AUS-002311,2026-08-31,credit_card,NSW,C,CURRENT,0,188.58,0.108421,0.153551,1.4162477748775606,0.153551,0.62,Stage 1,performing,17.9531214996,0.09520162
AUS-002276,2026-08-31,personal_loan,NSW,B,CURRENT,0,445.42,0.045875,0.06497,1.4162397820163488,0.06496999999999997,0.62,Stage 1,performing,17.942141188,0.0402814
AUS-002611,2026-08-31,credit_card,NSW,C,CURRENT,0,243.57,0.083198,0.117829,1.4162479867304505,0.11782899999999996,0.62,Stage 1,performing,17.7937579086,0.07305398
AUS-000130,2026-08-31,auto_loan,NSW,B,CURRENT,0,500.06,0.065925,0.093366,1.416245733788396,0.09336600000000006,0.38,Stage 1,performing,17.741668744800002,0.03547908
AUS-000829,2026-08-31,credit_card,VIC,A,CURRENT,0,866.78,0.023173,0.032819,1.416260302938765,0.03281900000000004,0.62,Stage 1,performing,17.637048748399998,0.02034778
AUS-002225,2026-08-31,credit_card,VIC,A,CURRENT,0,1044.21,0.019219,0.027219,1.4162547479057184,0.027218999999999993,0.62,Stage 1,performing,17.6218582338,0.01687578
AUS-001131,2026-08-31,credit_card,NSW,A,CURRENT,0,920.27,0.021586,0.030571,1.4162420087093486,0.04550422374263985,0.62,Stage 1,performing,17.442815985400003,0.018954020000000002
AUS-000974,2026-08-31,credit_card,WA,A,CURRENT,0,1135.21,0.017423,0.024675,1.416231418240257,0.07027975173102496,0.62,Stage 1,performing,17.367010185,0.015298500000000001
AUS-002301,2026-08-31,credit_card,NSW,A,CURRENT,0,1236.24,0.015956,0.022598,1.4162697417899222,0.022598000000000007,0.62,Stage 1,performing,17.3206619424,0.01401076
AUS-001021,2026-08-31,credit_card,NSW,A,CURRENT,0,1088.07,0.0181,0.025634,1.4162430939226518,0.04028262302289287,0.62,Stage 1,performing,17.2927835556,0.01589308
AUS-001229,2026-08-31,credit_card,VIC,A,CURRENT,0,1144.69,0.017135,0.024267,1.4162241027137437,0.06149109102457939,0.62,Stage 1,performing,17.2224791826,0.01504554
AUS-002624,2026-08-31,credit_card,NSW,A,CURRENT,0,838.3,0.02334,0.033055,1.4162382176520996,0.03305500000000006,0.62,Stage 1,performing,17.18020403,0.0204941
AUS-001273,2026-08-31,personal_loan,VIC,A,CURRENT,0,1254.84,0.015586,0.022074,1.4162710124470679,0.022074000000000038,0.62,Stage 1,performing,17.173589659199997,0.01368588
AUS-000987,2026-08-31,personal_loan,NSW,A,CURRENT,0,804.22,0.024205,0.03428,1.4162363148109893,0.03427999999999998,0.62,Stage 1,performing,17.092570192,0.0212536
AUS-000342,2026-08-31,credit_card,WA,B,CURRENT,0,625.34,0.031097,0.044041,1.4162459401228413,0.0827059136332351,0.62,Stage 1,performing,17.075171342799997,0.027305419999999993
AUS-002700,2026-08-31,credit_card,VIC,B,CURRENT,0,500.45,0.03876,0.054894,1.4162538699690401,0.12342742145260532,0.62,Stage 1,performing,17.032455426,0.03403428
AUS-000528,2026-08-31,credit_card,NSW,A,CURRENT,0,1247.82,0.015504,0.021958,1.4162796697626419,0.030964251423314937,0.62,Stage 1,performing,16.9877715672,0.01361396
AUS-002396,2026-08-31,credit_card,VIC,B,CURRENT,0,289.32,0.066622,0.094353,1.4162438834018793,0.09435300000000002,0.62,Stage 1,performing,16.9248901752,0.05849886000000001
AUS-002004,2026-08-31,auto_loan,VIC,A,CURRENT,0,1279.32,0.024573,0.034802,1.4162698897163553,0.034802,0.38,Stage 1,performing,16.918699963199998,0.013224759999999999
AUS-000298,2026-08-31,credit_card,QLD,A,CURRENT,0,1125.13,0.017059,0.02416,1.4162612110909196,0.039941508173088947,0.62,Stage 1,performing,16.853547296000002,0.0149792
AUS-000922,2026-08-31,credit_card,NSW,B,CURRENT,0,393.09,0.048601,0.068831,1.4162465792884922,0.06883099999999998,0.62,Stage 1,performing,16.775202229799998,0.04267522
